n,gamma,eps,diameter,cover,omega_active,cover_margin,m
2,103.28317,1.0,64.4906497323189,1,0,0.0,4
2,155.642666,1.0,100.27527883070309,1,0,-5.684341886080802e-14,4
2,87.208459,1.0,34.16642688090329,1,0,-4.973799150320701e-14,4
2,78.537277,1.0,35.36352812832552,1,0,-5.3290705182007514e-14,4
2,105.387832,1.0,51.73374332660255,1,0,0.0,4
2,0.59325,1.0,601.3075375637071,1,1,-5.684341886080802e-14,4
2,139.252321,1.0,43.180032822766336,1,0,0.0,4
2,16.645559,1.0,162.14951066133708,1,0,-2.842170943040401e-14,4
2,6.794766,1.0,430.3565968437278,1,1,-5.684341886080802e-14,6
2,60.98047,1.0,45.50125643957901,1,0,-7.105427357601002e-15,4
2,75.198226,1.0,39.72780787747511,1,0,0.0,4
2,120.966901,1.0,54.67287524588673,1,0,-7.815970093361102e-14,4
2,125.069932,1.0,58.78102453251871,1,0,-7.105427357601002e-15,4
2,55.635389,1.0,89.96699155602991,1,0,0.0,4
2,179.030364,1.0,701.8355415524344,1,1,0.0,4
2,22.520362,1.0,112.03028781522941,1,0,0.0,4
2,40.945349,1.0,42.98531808780544,0,1,-0.27583989474616644,4
2,44.698572,1.0,84.55635933318017,1,0,-4.263256414560601e-14,4
2,85.33714,1.0,46.12843258801108,1,0,0.0,4
2,4.400421,1.0,583.4829123349581,1,1,-5.684341886080802e-14,6
2,21.265818,1.0,146.37443262753206,1,0,0.0,4
2,125.348374,1.0,42.55548064110988,1,0,0.0,4
2,49.417285,1.0,63.76273628579954,1,0,-7.105427357601002e-15,4
2,75.403957,1.0,62.78283229243229,1,0,0.0,4
2,112.868328,1.0,46.125317868644274,1,0,0.0,4
2,90.69844,1.0,33.8841486265915,0,0,-0.2920421030073648,4
2,11.015294,1.0,75.15937194618942,0,1,-0.13181336757926942,4
2,174.130815,1.0,545.6674647779137,1,0,0.0,4
2,136.019733,1.0,76.45240106432846,1,0,0.0,4
2,38.061186,1.0,79.6331558376965,1,0,-5.684341886080802e-14,4
2,5.36217,1.0,606.3924425413179,1,0,0.0,4
2,71.288252,1.0,40.611278156300195,1,0,-3.552713678800501e-15,4
2,28.800065,1.0,62.59976304309405,1,1,-1.0658141036401503e-14,4
2,2.384118,1.0,321.49361484473286,0,1,-0.2337663238891423,5
2,31.479826,1.0,94.06342213383039,1,0,0.0,4
2,119.195691,1.0,49.776238882583364,1,0,0.0,4
2,173.133993,1.0,250.89786180922536,1,0,-2.842170943040401e-14,4
2,115.489027,1.0,44.817692628558866,1,0,-7.460698725481052e-14,4
2,27.60886,1.0,116.1035510294378,1,0,0.0,4
2,28.156072,1.0,75.27936750064848,1,0,0.0,4
2,49.714515,1.0,90.49296507890074,1,0,-2.1316282072803006e-14,4
2,98.103972,1.0,60.235907595810396,1,0,-2.4868995751603507e-14,4
2,76.694243,1.0,50.07719126118659,1,0,-3.552713678800501e-15,4
2,34.548487,1.0,103.46419797208138,1,0,-4.263256414560601e-14,4
2,3.67981,1.0,472.01642085366404,1,1,-5.684341886080802e-14,6
2,136.300713,1.0,66.53800574550418,1,0,0.0,4
2,95.028554,1.0,47.91662886314885,1,0,-1.0658141036401503e-14,4
2,5.798438,1.0,526.9596595765772,1,1,0.0,5
2,61.462886,1.0,81.30121520999873,1,0,0.0,4
2,125.803403,1.0,40.72681794177659,1,0,0.0,4
2,97.594088,1.0,64.1373516006395,1,0,-4.263256414560601e-14,4
2,144.69238,1.0,110.92141793318108,1,0,0.0,4
2,179.43965,1.0,488.6309294652817,0,1,-0.005801420633503085,5
2,163.17845,1.0,151.35415389032457,1,1,0.0,6
2,29.39919,1.0,122.50201305847962,1,0,-5.684341886080802e-14,4
2,18.027328,1.0,143.83216032101984,1,0,0.0,4
2,51.72958,1.0,57.61111388203831,1,0,0.0,4
2,48.45673,1.0,54.68276793520147,1,0,0.0,4
2,66.469529,1.0,45.739151924885284,1,0,-3.197442310920451e-14,4
2,83.484583,1.0,34.83892262886107,1,0,-3.907985046680551e-14,4
2,11.819248,1.0,264.465182652293,1,1,-2.842170943040401e-14,6
2,44.439946,1.0,39.92162307528527,1,0,0.0,4
2,115.846516,1.0,76.54102576209054,1,0,0.0,4
2,59.024863,1.0,58.82319523340111,1,1,-3.552713678800501e-15,5
2,175.17324,1.0,437.21958995944084,1,0,-2.842170943040401e-14,4
2,58.540581,1.0,44.099761663667515,0,1,-0.36182632228962675,6
2,33.034799,1.0,105.79696660097713,1,0,-1.0658141036401503e-13,4
2,7.929887,1.0,388.46342440344876,1,1,-2.842170943040401e-14,6
2,51.205361,1.0,57.620272731897586,1,0,-4.263256414560601e-14,4
2,149.523407,1.0,131.9557395920363,1,0,0.0,4
2,120.652243,1.0,51.77059957703121,1,0,-2.4868995751603507e-14,4
2,179.521561,1.0,845.5834394741538,0,1,-0.04030706326653899,4
2,76.019777,1.0,51.91433835888331,1,0,0.0,4
2,95.167397,1.0,43.14540501498805,1,0,-1.0658141036401503e-14,4
2,17.655771,1.0,124.72336490637305,1,0,-5.684341886080802e-14,4
2,139.251424,1.0,70.15589273290428,1,0,0.0,4
2,25.19205,1.0,64.81328463300953,1,1,0.0,3
2,12.967343,1.0,113.27131829698682,1,0,-4.973799150320701e-14,4
2,32.486831,1.0,137.81758142484833,1,0,-9.947598300641403e-14,4
2,37.544251,1.0,86.80944173500073,1,0,-9.947598300641403e-14,4
2,96.319679,1.0,12.64816679375047,1,0,0.0,4
2,98.046372,1.0,25.61635232592779,1,0,-4.440892098500626e-14,4
2,23.762486,1.0,127.79466061698803,1,0,-2.842170943040401e-14,4
2,46.891354,1.0,46.48696690683683,1,0,-2.842170943040401e-14,4
2,10.201785,1.0,146.33922140330105,1,1,-1.4210854715202004e-14,5
2,25.222965,1.0,111.10032435437397,1,1,-2.842170943040401e-14,5
2,105.537491,1.0,53.58507885595928,1,0,-1.0658141036401503e-14,4
2,176.368662,1.0,499.47585895744163,1,1,0.0,4
2,10.844246,1.0,244.28801051663987,1,0,0.0,4
2,27.447316,1.0,127.08249452918943,1,0,0.0,4
2,88.297589,1.0,56.179654666829684,1,0,0.0,4
2,129.30901,1.0,56.233643175229055,1,0,-3.907985046680551e-14,4
2,89.429901,1.0,51.83380141412294,1,0,-2.1316282072803006e-14,4
2,63.407234,1.0,18.808357022353402,1,0,-7.993605777301127e-14,4
2,112.78902,1.0,34.32748722632417,1,0,-2.1316282072803006e-14,4
2,49.574884,1.0,50.02324780071898,1,0,0.0,4
2,152.763408,1.0,94.5585588887875,1,1,-4.973799150320701e-14,5
2,126.11879,1.0,81.83529662770452,1,0,0.0,4
2,45.30337,1.0,49.837128973743106,1,0,0.0,4
2,1.96407,1.0,1233.3170184960986,1,1,-1.1368683772161603e-13,6
2,0.253152,1.0,640.3068893136904,0,1,-0.11316201935670733,4
2,70.894458,1.0,46.235959650342615,1,0,0.0,4
2,24.130841,1.0,97.76036011730498,1,0,-7.105427357601002e-15,4
2,33.015663,1.0,88.70677082572267,1,0,0.0,4
2,106.743997,1.0,57.99798616681746,1,0,0.0,4
2,88.135934,1.0,33.13752786523077,1,0,-6.394884621840902e-14,4
2,127.61128,1.0,49.51211082386288,1,1,0.0,5
2,71.07171,1.0,44.75442074483504,1,0,0.0,4
2,54.080855,1.0,48.770861538323764,1,0,-2.4868995751603507e-14,4
2,71.961442,1.0,37.51338958285378,1,0,0.0,4
2,24.012776,1.0,172.60375780579133,1,0,-5.684341886080802e-14,4
2,77.98389,1.0,32.901961003033705,1,0,0.0,4
2,61.893509,1.0,56.092925234417145,1,0,0.0,4
2,119.580654,1.0,58.799822295642485,1,0,0.0,4
2,4.434041,1.0,248.76023547404588,1,0,0.0,4
2,11.875182,1.0,275.27083127843304,1,1,-2.842170943040401e-14,6
2,1.328145,1.0,638.6986427308261,0,1,-0.009909973474918843,5
2,92.347009,1.0,40.38254040024123,1,0,0.0,4
2,50.385706,1.0,63.53731131366149,1,0,0.0,4
2,40.567636,1.0,54.57996578744246,1,0,0.0,4
2,14.180024,1.0,192.19267152579388,1,1,-9.947598300641403e-14,6
2,47.611182,1.0,48.292064149954776,0,1,-0.3738608759780213,5
2,21.520041,1.0,131.58317549752203,1,0,0.0,4
2,137.075988,1.0,71.0202911988699,1,0,-2.842170943040401e-14,4
2,144.518561,1.0,107.25790632825205,1,0,0.0,4
2,20.866893,1.0,131.03093781395845,1,0,0.0,4
2,54.331501,1.0,47.50804211403735,1,0,-1.4210854715202004e-14,4
2,146.464922,1.0,101.37903095780577,1,0,0.0,4
2,102.30565,1.0,41.66701266838976,1,0,0.0,4
2,6.201647,1.0,328.56194655143577,0,1,-0.7191689630593316,5
2,51.8526,1.0,63.66689490646352,1,0,-5.684341886080802e-14,4
2,16.951105,1.0,131.69999168236978,1,0,-5.684341886080802e-14,4
2,131.764613,1.0,57.44915269070939,1,0,-4.973799150320701e-14,4
2,163.223035,1.0,196.10949209510378,1,0,-1.4210854715202004e-14,4
2,21.895573,1.0,68.26270044680237,0,1,-0.3585942962150668,5
2,5.195734,1.0,553.6750196877813,1,1,0.0,6
2,10.629366,1.0,341.511221283987,1,1,0.0,6
2,115.468862,1.0,59.20633448137337,1,0,-5.3290705182007514e-14,4
2,107.60313,1.0,43.37126350375806,1,0,-3.907985046680551e-14,4
2,178.908771,1.0,762.6621055751771,0,1,-0.04134062549786677,6
2,34.127301,1.0,64.73739037962598,1,0,-9.947598300641403e-14,4
2,55.022232,1.0,72.3279424363424,1,0,0.0,4
2,34.80333,1.0,123.67252535217479,1,0,-2.1316282072803006e-14,4
2,36.145416,1.0,57.46629361400404,1,0,0.0,4
2,49.135163,1.0,73.40073276616975,1,0,0.0,4
2,98.831541,1.0,48.39390895868675,1,0,-1.2434497875801753e-13,4
2,174.331508,1.0,258.3121025624955,1,1,0.0,4
2,176.752422,1.0,701.6577097454281,1,1,0.0,6
2,146.939469,1.0,59.378706347858895,1,0,0.0,4
2,156.492579,1.0,112.05403293580848,1,0,-6.394884621840902e-14,4
2,2.101725,1.0,803.2684777620952,0,1,-0.008480151999492591,4
2,35.063554,1.0,62.0930657620142,1,0,-1.4210854715202004e-14,4
2,6.464108,1.0,439.69821224157374,1,1,-8.526512829121202e-14,6
2,39.958724,1.0,75.76545432171271,1,0,0.0,4
2,39.206221,1.0,74.31670929896872,1,0,-1.2079226507921703e-13,4
2,149.364917,1.0,49.0234803218139,1,1,0.0,4
2,6.910498,1.0,278.49224856518515,1,1,-2.842170943040401e-14,5
2,49.532938,1.0,53.71957308045824,1,0,0.0,4
2,43.851216,1.0,66.88898201777376,1,0,-1.4210854715202004e-14,4
2,120.045293,1.0,37.66713179082482,1,0,0.0,4
2,72.583921,1.0,35.011455757760224,1,0,0.0,4
2,61.741538,1.0,36.031418872274116,1,0,-7.105427357601002e-15,4
2,30.686816,1.0,146.43545085201038,1,0,0.0,4
2,80.623172,1.0,51.82935851691446,1,0,-1.0658141036401503e-13,4
2,28.496123,1.0,69.62237851609916,1,0,0.0,4
2,44.483984,1.0,23.852349129505363,1,0,0.0,4
2,80.055605,1.0,49.906598922236135,1,0,-1.1368683772161603e-13,4
2,35.215869,1.0,82.0652508911725,0,1,-0.6908153565569677,6
2,106.696192,1.0,35.54016702338618,1,0,-1.0658141036401503e-14,4
2,111.911367,1.0,55.68787143793755,1,1,-8.526512829121202e-14,6
2,19.27561,1.0,212.62765783585473,1,0,0.0,4
2,49.78559,1.0,52.067114690376535,1,0,-2.4868995751603507e-14,4
2,15.319903,1.0,181.86910499848014,1,1,0.0,5
2,78.147809,1.0,51.83025774523625,1,0,-9.947598300641403e-14,4
2,150.797931,1.0,78.98921582843553,1,0,0.0,4
2,50.704896,1.0,63.87494449757523,1,0,0.0,4
2,8.363349,1.0,190.83962097393098,1,1,0.0,7
2,108.980254,1.0,30.693627257436585,1,0,-1.1013412404281553e-13,4
2,8.847602,1.0,79.0655195565589,1,1,-1.1368683772161603e-13,3
2,11.39452,1.0,240.66437963741797,1,1,-5.684341886080802e-14,5
2,18.766321,1.0,191.30831937499084,1,0,-1.1368683772161603e-13,4
2,40.857898,1.0,87.69240323857177,1,0,-1.4210854715202004e-14,4
2,175.215725,1.0,354.67691873877567,1,1,-2.842170943040401e-14,3
2,10.189869,1.0,238.10302331000122,1,0,0.0,4
2,171.130589,1.0,146.13399840773332,1,0,-9.947598300641403e-14,4
2,126.226664,1.0,59.92402074835093,1,0,0.0,4
2,166.759851,1.0,185.0676853525682,1,0,-5.684341886080802e-14,4
2,97.608844,1.0,50.74133520449498,1,0,-3.552713678800501e-14,4
2,23.402442,1.0,138.1463311375295,1,0,0.0,4
2,70.931371,1.0,45.06728220087501,1,0,-1.1368683772161603e-13,4
2,119.757426,1.0,33.04048604820965,1,0,-2.4868995751603507e-14,4
2,121.752549,1.0,40.6050196213006,1,0,-5.684341886080802e-14,4
2,117.060381,1.0,59.794652615576595,1,0,-3.552713678800501e-15,4
2,80.567082,1.0,50.66543136045595,1,0,0.0,4
2,60.386338,1.0,70.89251736362498,1,0,0.0,4
2,45.913122,1.0,34.37790175602708,1,0,0.0,4
2,6.137233,1.0,443.42642930320454,1,1,0.0,6
2,37.892856,1.0,77.40186242590501,1,0,-3.552713678800501e-14,4
2,54.616878,1.0,51.47721293288095,1,1,-1.0658141036401503e-13,5
2,41.402192,1.0,65.97415609831015,1,0,0.0,4
2,165.834232,1.0,243.09981247587413,1,0,0.0,4
2,66.472813,1.0,80.01584415677289,1,0,-1.4210854715202004e-14,4
2,72.712564,1.0,47.02915446536362,1,0,-5.684341886080802e-14,4
2,51.104828,1.0,42.5135505304543,1,0,0.0,4
2,7.424388,1.0,244.6811785385963,1,0,-5.684341886080802e-14,4
2,176.255666,1.0,574.1071174725628,1,1,-5.684341886080802e-14,5
2,90.213088,1.0,46.42087480687195,0,0,-0.689980759693281,4
2,29.583312,1.0,126.46619549284432,1,0,-7.105427357601002e-15,4
2,42.878667,1.0,88.54902371153673,1,0,-6.394884621840902e-14,4
2,27.371877,1.0,90.53409410891095,1,0,0.0,4
2,48.630585,1.0,77.64310362365555,1,0,-5.684341886080802e-14,4
2,35.312318,1.0,119.04796135119649,1,0,-4.973799150320701e-14,4
2,16.228326,1.0,138.37770756316996,1,0,0.0,4
2,76.367937,1.0,28.920581107058435,1,0,-1.0480505352461478e-13,4
2,37.231477,1.0,93.0540373665258,1,0,0.0,4
2,43.362196,1.0,74.74589883230021,1,0,0.0,4
2,23.378975,1.0,162.4213951184732,1,0,-8.526512829121202e-14,4
2,153.167885,1.0,128.94733915524654,1,0,-1.4210854715202004e-14,4
2,25.368849,1.0,98.65117170110838,1,0,-4.973799150320701e-14,4
2,6.43658,1.0,389.0934110536797,1,1,0.0,4
2,172.464729,1.0,189.0087608603743,1,1,-5.684341886080802e-14,5
2,133.634475,1.0,59.547902426689475,1,0,-3.907985046680551e-14,4
2,111.053471,1.0,38.236467466411966,1,0,-1.1013412404281553e-13,4
2,92.31349,1.0,42.93567776904469,1,0,0.0,4
2,141.745181,1.0,94.23439576096723,1,0,-7.105427357601002e-15,4
2,92.927888,1.0,38.56053349620636,1,0,-7.105427357601002e-15,4
2,5.337728,1.0,183.86662407755057,1,1,-7.105427357601002e-14,4
2,138.342179,1.0,91.10473159628624,1,0,0.0,4
2,179.769149,1.0,845.688118879404,0,1,-0.00789740569030073,8
2,127.623634,1.0,50.753041449366314,0,1,-0.4152687949468117,5
2,115.465342,1.0,43.84433241226764,1,1,-1.4210854715202004e-14,6
2,42.997656,1.0,75.651504096005,1,0,0.0,4
2,50.215312,1.0,69.11299634069108,1,0,0.0,4
2,177.232312,1.0,453.3881572387776,0,1,-0.10257176113810829,7
2,86.829191,1.0,57.37968538906328,1,0,0.0,4
2,14.34099,1.0,115.72814209880454,0,1,-0.439697142908436,4
2,46.962292,1.0,78.66058722423408,1,0,-2.1316282072803006e-14,4
2,38.181921,1.0,104.19618686213387,1,0,0.0,4
2,8.240285,1.0,234.8207701501945,1,0,0.0,4
2,132.169602,1.0,90.23000170204072,1,0,0.0,4
2,13.863717,1.0,237.53581815064032,1,1,0.0,6
2,24.021785,1.0,156.82971096724654,1,0,0.0,4
2,140.858064,1.0,78.73390195606724,1,0,0.0,4
2,49.223395,1.0,69.49475843119227,1,0,0.0,4
2,50.969966,1.0,63.94484368589341,1,1,-2.842170943040401e-14,6
2,1.419088,1.0,508.4965407126176,0,1,-0.4194567746039297,4
2,59.110262,1.0,65.06156768416247,1,0,-4.973799150320701e-14,4
2,8.631374,1.0,335.7234395730601,1,1,0.0,6
2,74.355104,1.0,51.19314520066379,1,0,-9.947598300641403e-14,4
2,34.240306,1.0,122.98042815652286,1,0,-1.4210854715202004e-14,4
2,131.74588,1.0,42.249008423963026,1,0,-1.0658141036401503e-13,4
2,13.38523,1.0,219.59432548564322,1,1,-1.4210854715202004e-14,6
2,92.881448,1.0,38.537308987770395,1,0,-4.973799150320701e-14,4
2,62.462126,1.0,23.264831059326944,1,0,-5.1514348342607263e-14,4
2,64.920938,1.0,38.41333464006791,1,0,-4.618527782440651e-14,4
2,38.243608,1.0,111.09883123129326,1,0,-3.552713678800501e-14,4
2,26.107536,1.0,83.65895430676203,1,1,-8.526512829121202e-14,5
2,40.940488,1.0,88.56869912321692,1,0,0.0,4
2,142.136181,1.0,109.52994801208986,1,0,-5.684341886080802e-14,4
2,43.756525,1.0,91.68567053530472,1,0,0.0,4
2,152.062577,1.0,53.19347273807718,1,0,0.0,4
2,51.087008,1.0,48.870985665644376,1,0,0.0,4
2,4.716494,1.0,402.27551429004683,1,1,0.0,5
2,31.05597,1.0,138.064535383601,1,0,0.0,4
2,48.730334,1.0,50.28929036037646,1,0,-1.1013412404281553e-13,4
2,9.724528,1.0,191.78499771312755,0,1,-0.0891687563621133,6
2,37.021193,1.0,76.05567440796455,1,1,-1.4210854715202004e-14,6
2,9.966903,1.0,336.967530118266,1,0,-8.526512829121202e-14,4
2,18.29776,1.0,182.97181923925012,1,1,-1.4210854715202004e-14,5
2,33.063743,1.0,49.08255147048272,1,1,0.0,4
2,62.707587,1.0,35.668733108374134,1,0,0.0,4
2,50.853116,1.0,52.512329589760206,1,0,-3.552713678800501e-15,4
2,123.838819,1.0,21.61066688823326,1,0,0.0,4
2,26.369788,1.0,55.28621593510291,0,1,-0.2469755516430645,4
2,100.92439,1.0,55.642012365639246,1,0,-3.907985046680551e-14,4
2,70.943215,1.0,48.53083133290716,1,0,-7.105427357601002e-15,4
2,81.768344,1.0,52.54368245396641,1,0,-1.0302869668521453e-13,4
2,101.747807,1.0,29.53738865218871,1,0,-3.552713678800501e-15,4
2,65.770943,1.0,51.28335535809229,1,0,0.0,4
2,48.848933,1.0,74.76781542635722,1,0,-9.237055564881302e-14,4
2,179.09317,1.0,912.9276658240916,1,1,-5.684341886080802e-14,4
2,95.041964,1.0,55.09815446604712,1,0,0.0,4
2,105.577097,1.0,55.64621425453146,0,1,-0.466083396915014,6
2,170.040724,1.0,342.9391939914241,1,1,0.0,5
2,102.116517,1.0,41.5488456413509,0,1,-0.23692279379742942,6
2,47.170029,1.0,43.33875277538755,1,0,-5.684341886080802e-14,4
2,64.883394,1.0,83.8674523746948,1,0,-2.842170943040401e-14,4
2,49.350355,1.0,59.082821423683235,0,1,-0.5200178338608303,6
2,121.324625,1.0,45.25058625570167,1,0,-5.3290705182007514e-14,4
2,26.986102,1.0,135.40245689265092,1,0,-1.1368683772161603e-13,4
2,7.828906,1.0,414.3877151572071,1,1,-2.842170943040401e-14,5
2,60.620038,1.0,53.369235688775525,1,1,-3.552713678800501e-15,6
2,138.322426,1.0,86.36779096660135,1,0,0.0,4
2,95.841572,1.0,47.73683695406576,1,0,-7.105427357601002e-15,4
2,6.101985,1.0,460.6502906330287,1,0,-5.684341886080802e-14,4
2,15.640601,1.0,235.2367112076576,1,0,-2.842170943040401e-14,4
2,125.885368,1.0,67.05250052401637,1,0,-8.526512829121202e-14,4
2,146.30347,1.0,55.10750828843675,1,0,0.0,4
2,148.937779,1.0,88.80465763497627,1,0,-5.684341886080802e-14,4
2,101.225095,1.0,48.938294620067474,1,0,-9.237055564881302e-14,4
2,54.499711,1.0,89.3812361753564,1,0,-9.947598300641403e-14,4
2,82.412582,1.0,61.65693306119777,1,0,0.0,4
2,122.723354,1.0,50.87827259551781,1,0,-1.4210854715202004e-14,4
2,100.829679,1.0,61.631781940372555,1,0,-3.552713678800501e-15,4
2,20.080432,1.0,48.43303940771204,0,1,-0.10572830293829227,4
2,95.257099,1.0,13.613919961226769,1,0,0.0,4
2,65.164525,1.0,53.503729598661735,1,0,0.0,4
2,129.689746,1.0,60.08344827181765,1,0,-1.7763568394002505e-14,4
2,148.757315,1.0,82.63812666093011,1,1,-4.973799150320701e-14,6
2,35.477645,1.0,68.66609030331993,1,0,0.0,4
2,53.726989,1.0,72.89361526596973,1,1,-5.684341886080802e-14,6
2,6.8694,1.0,183.05287479109344,1,0,-4.263256414560601e-14,4
2,123.401428,1.0,51.806357860665074,1,1,-3.552713678800501e-15,6
2,114.614494,1.0,30.331556572864095,1,0,0.0,4
2,155.309182,1.0,144.3974450839707,1,0,-9.947598300641403e-14,4
2,82.679468,1.0,52.18590159345142,1,0,0.0,4
2,93.78715,1.0,31.188477713199386,1,0,0.0,4
2,147.079435,1.0,109.34206898221969,1,1,-1.1368683772161603e-13,5
2,112.699754,1.0,37.88798334959205,1,0,-1.7763568394002505e-14,4
2,76.877612,1.0,46.15140810518081,1,0,0.0,4
2,58.431542,1.0,54.02366245392938,1,0,0.0,4
2,31.66298,1.0,77.49439727462506,1,0,0.0,4
2,26.626659,1.0,121.52111103089803,1,1,0.0,6
2,67.917135,1.0,15.41813385205299,1,0,-2.7533531010703882e-14,4
2,39.947447,1.0,104.21762551869051,1,0,0.0,4
2,76.560603,1.0,46.57270417252604,1,0,0.0,4
2,47.08047,1.0,72.21494712854692,1,0,0.0,4
2,128.126313,1.0,70.00797282157788,1,0,0.0,4
2,114.180585,1.0,64.90710766757829,1,0,0.0,4
2,27.685519,1.0,155.35792534076785,1,0,-1.1368683772161603e-13,4
2,89.346897,1.0,48.41225801982358,1,0,0.0,4
2,11.691335,1.0,214.48394319211383,1,0,-1.4210854715202004e-14,4
2,47.854548,1.0,37.8865195610912,1,0,0.0,4
2,49.58622,1.0,63.16934594036455,1,0,-1.7763568394002505e-14,4
2,25.990652,1.0,93.31373675541829,1,0,-5.684341886080802e-14,4
2,54.578369,1.0,63.95070934721421,1,0,0.0,4
2,120.36295,1.0,62.28402690748908,1,0,-3.552713678800501e-15,4
2,90.97029,1.0,45.54537186280347,0,0,-0.3762266394792029,4
2,135.930216,1.0,49.393490002323986,1,0,-2.4868995751603507e-14,4
2,43.865016,1.0,58.74538635995104,1,0,-3.907985046680551e-14,4
2,38.217306,1.0,137.69466059640166,1,0,0.0,4
2,65.923658,1.0,44.08169516233717,1,0,-1.2079226507921703e-13,4
2,18.209069,1.0,279.7075700683922,1,0,0.0,4
2,97.771848,1.0,51.88386615025874,1,0,-2.1316282072803006e-14,4
2,129.758924,1.0,27.460493691502673,1,0,-2.3092638912203256e-14,4
2,99.388361,1.0,38.051619125497496,1,0,-1.1013412404281553e-13,4
2,35.326438,1.0,94.69292130325466,1,0,-1.1368683772161603e-13,4
2,35.474232,1.0,57.24646234819128,1,0,-1.0658141036401503e-14,4
2,91.454621,1.0,55.128620182789014,0,0,-0.2090444169321657,4
2,58.77385,1.0,38.02464777801795,1,0,-9.592326932761353e-14,4
2,154.809972,1.0,100.99890296669977,0,1,-0.6679011043460292,5
2,156.267533,1.0,94.23187706135111,1,0,-4.973799150320701e-14,4
2,102.042384,1.0,35.24651468591126,1,0,-4.618527782440651e-14,4
2,60.691215,1.0,28.083260390144044,0,1,-0.10321742978703163,4
2,37.204195,1.0,95.23683262438618,1,0,-2.842170943040401e-14,4
2,98.553331,1.0,43.63360687906786,1,0,-5.684341886080802e-14,4
2,14.640752,1.0,130.66825665392997,1,0,0.0,4
2,136.20561,1.0,85.41206706811417,1,0,0.0,4
2,95.417014,1.0,52.192951188449115,1,0,-3.197442310920451e-14,4
2,47.951011,1.0,51.54641336819452,0,1,-2.463099481991115,6
2,25.419834,1.0,140.56043167014457,1,0,0.0,4
2,23.886746,1.0,152.49474113332732,1,0,0.0,4
2,133.997075,1.0,91.37235508863358,1,0,0.0,4
2,107.81385,1.0,48.53816776833951,1,0,0.0,4
2,125.190938,1.0,56.779038096518654,1,0,0.0,4
2,40.58571,1.0,58.149133722556826,1,0,-2.4868995751603507e-14,4
2,46.548786,1.0,36.750647726697245,1,0,-1.1013412404281553e-13,4
2,60.567883,1.0,49.32412678319852,1,0,0.0,4
2,130.232265,1.0,68.16066785502309,1,0,0.0,4
2,90.537773,1.0,45.23669710900097,0,0,-0.5812834425133886,4
2,40.575831,1.0,116.40301447407194,1,1,0.0,6
2,167.582485,1.0,263.701667234542,1,1,-2.842170943040401e-14,6
2,13.402476,1.0,294.6898591433125,1,1,-2.842170943040401e-14,6
2,110.836425,1.0,47.91080371008996,1,0,-3.907985046680551e-14,4
2,32.973631,1.0,71.02003661453031,1,0,-1.1368683772161603e-13,4
2,120.060121,1.0,28.631118921029504,1,0,-2.4868995751603507e-14,4
2,128.623913,1.0,40.54840349809602,1,0,0.0,4
2,91.993035,1.0,44.38838910693615,0,0,-0.002693646232707181,4
2,61.091671,1.0,47.00078660741896,1,1,0.0,6
2,30.353111,1.0,115.89828251592185,1,0,-3.552713678800501e-14,4
2,62.352141,1.0,53.649910572272944,1,0,-1.0658141036401503e-14,4
2,16.829641,1.0,169.02056868094877,1,1,-1.4210854715202004e-14,6
2,145.066497,1.0,92.55286261406273,1,0,-4.263256414560601e-14,4
2,154.490362,1.0,94.08916186501447,1,0,0.0,4
2,118.89768,1.0,57.482482403962024,1,0,-7.105427357601002e-15,4
2,13.205647,1.0,325.6543568851174,1,0,-2.842170943040401e-14,4
2,113.983831,1.0,55.072918714945445,1,0,0.0,4
2,6.529451,1.0,415.66070185714653,1,0,0.0,4
2,68.390218,1.0,43.41394528583011,1,0,0.0,4
2,19.234059,1.0,178.5797745028111,1,1,-5.684341886080802e-14,5
2,83.615886,1.0,39.69035426235291,1,0,-1.7763568394002505e-14,4
2,2.916263,1.0,577.2829381600899,1,1,-1.1368683772161603e-13,6
2,171.53756,1.0,385.6146851254796,1,1,0.0,7
2,67.882367,1.0,42.59641151261161,1,0,-3.552713678800501e-15,4
2,10.632699,1.0,280.568109646433,1,1,0.0,6
2,89.892783,1.0,39.897669915551326,1,0,-4.973799150320701e-14,4
2,151.731583,1.0,104.87952784951008,1,1,0.0,6
2,159.817616,1.0,54.11112624026491,1,0,0.0,4
2,94.778982,1.0,48.536837992060065,1,0,0.0,4
2,14.118839,1.0,138.99920216129445,1,0,-1.4210854715202004e-14,4
2,76.465158,1.0,36.53548097299237,1,0,-8.171241461241152e-14,4
2,64.062297,1.0,32.577268838844674,1,0,-1.0658141036401503e-14,4
2,114.834483,1.0,51.837308238147656,1,0,0.0,4
2,72.848966,1.0,62.22392334241993,1,0,-4.973799150320701e-14,4
2,136.657772,1.0,58.31321434065197,1,0,0.0,4
2,86.420387,1.0,48.689284680461256,1,0,0.0,4
2,92.645297,1.0,45.54141389131823,1,0,0.0,4
2,20.680885,1.0,197.30197715084722,1,0,0.0,4
2,0.676885,1.0,658.3445990400492,1,1,-5.684341886080802e-14,5
2,68.068604,1.0,41.57569869952123,1,0,-7.105427357601002e-15,4
2,35.343038,1.0,31.209151119535548,1,1,-4.973799150320701e-14,5
2,93.198871,1.0,31.13654240955525,1,0,0.0,4
2,64.533109,1.0,64.262703423217,1,0,-1.4210854715202004e-14,4
2,83.330353,1.0,35.468559200646524,1,0,-3.552713678800501e-15,4
